political_subdivision,election_date,election_name,total Prov ballots,total prov ballots counted,precinct_number,reg_voters,reg_voters,race_name,candidate_name,party code,early_votes,election_votes,Absentee Voting Votes,Early Voting Votes
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,President,Donald J. Trump,REP,44,48,1,43
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,President,Bill Weld,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,President,Zoltan G. Istvan,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,President,Bob Ely,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,President,Uncommitted,REP,3,1,0,3
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,United States Senator,Mark Yancey,REP,4,12,0,4
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,United States Senator,Virgil Bierschwale,REP,1,0,0,1
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,United States Senator,Dwayne Stovall,REP,6,8,0,6
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,United States Senator,John Cornyn,REP,24,20,1,23
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,United States Senator,John Anthony Castro,REP,8,7,0,8
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,"United States Representative,
District No. 34",Rey Gonzalez,REP,23,28,0,23
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,"United States Representative,
District No. 34",Rod Lingsch,REP,15,18,0,15
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,Railroad Commissioner,Ryan Sitton,REP,16,13,0,16
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,Railroad Commissioner,"James ""Jim"" Wright",REP,24,30,0,24
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,"Chief Justice, Supreme Court",Nathan Hecht,REP,35,43,0,35
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,"Justice, Supreme Court, Place 6 - Unexpired Term",Jane Bland,REP,33,43,0,33
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,34,44,0,34
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,"Justice, Supreme Court, Place 8",Brett Busby,REP,34,42,0,34
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,REP,20,24,0,20
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,REP,18,19,0,18
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,REP,35,41,0,35
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,"Judge, Court of Criminal Appeals, Place 9",David Newell,REP,33,40,0,33
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,"State Senator, District 21",Frank Pomeroy,REP,35,40,0,35
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,"State Representative, District 43",J. M. Lozano,REP,37,40,0,37
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,"Justice, 13th Court of Appeals District, Place 4 - Unexpired Term",Jaime Tijerina,REP,35,40,0,35
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,"Justice, 13th Court of Appeals District, Place 6",Clarissa Silva,REP,33,40,0,33
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,"District Judge, 343rd Judicial District",Janna K. Whatley,REP,38,41,0,38
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,"District Attorney, 36th Judicial District",Samuel Smith Jr,REP,35,38,0,35
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,County Attorney,Tamara Cochran-May,REP,37,42,0,37
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,Sheriff,Oscar Rivera,REP,23,24,0,23
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,Sheriff,Daniel Lorberau,REP,23,25,0,23
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,REP,35,40,0,35
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,"County Commissioner, Precinct 3",Lilly Wilkinson,REP,24,23,0,24
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,"County Commissioner, Precinct 3",Raul Lopez Jr,REP,18,20,0,18
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,County Chairman,Michael Carter,REP,32,39,0,32
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,Proposition 1,Yes,REP,35,28,1,34
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,Proposition 1,No,REP,9,20,0,9
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,Proposition 2,Yes,REP,35,31,1,34
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,Proposition 2,No,REP,10,16,0,10
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,Proposition 3,Yes,REP,40,37,1,39
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,Proposition 3,No,REP,4,10,0,4
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,Proposition 4,Yes,REP,42,44,1,41
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,Proposition 4,No,REP,5,3,0,5
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,Proposition 5,Yes,REP,37,46,1,36
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,Proposition 5,No,REP,6,1,0,6
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,Proposition 6,Yes,REP,41,41,1,40
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,Proposition 6,No,REP,4,5,0,4
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,Proposition 7,Yes,REP,45,44,1,44
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,Proposition 7,No,REP,0,1,0,0
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,Proposition 8,Yes,REP,45,43,1,44
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,Proposition 8,No,REP,0,2,0,0
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,Proposition 9,Yes,REP,42,42,1,41
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,Proposition 9,No,REP,5,2,0,5
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,Proposition 10,Yes,REP,39,38,1,38
San Patricio County,3/3/20,Republican Primary Election,,,105,1859,1859,Proposition 10,No,REP,5,6,0,5
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,President,Joe Walsh,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,President,"Roque ""Rocky"" De La Fuente Guerra",REP,0,1,0,0
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,President,Matthew John Matern,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,President,Donald J. Trump,REP,82,100,2,80
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,President,Bill Weld,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,President,Zoltan G. Istvan,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,President,Bob Ely,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,President,Uncommitted,REP,4,6,1,3
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,United States Senator,Mark Yancey,REP,7,8,0,7
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,United States Senator,Virgil Bierschwale,REP,2,3,0,2
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,United States Senator,Dwayne Stovall,REP,11,17,0,11
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,United States Senator,John Cornyn,REP,55,59,2,53
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,United States Senator,John Anthony Castro,REP,4,8,1,3
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,"United States Representative,
District No. 27",Michael Cloud,REP,82,90,3,79
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,Railroad Commissioner,Ryan Sitton,REP,28,18,1,27
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,Railroad Commissioner,"James ""Jim"" Wright",REP,52,67,2,50
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,"Chief Justice, Supreme Court",Nathan Hecht,REP,79,79,3,76
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,"Justice, Supreme Court, Place 6 - Unexpired Term",Jane Bland,REP,78,80,3,75
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,80,78,3,77
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,"Justice, Supreme Court, Place 8",Brett Busby,REP,76,78,3,73
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,REP,47,49,2,45
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,REP,28,33,1,27
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,REP,75,82,3,72
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,"Judge, Court of Criminal Appeals, Place 9",David Newell,REP,77,78,3,74
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,"State Senator, District 21",Frank Pomeroy,REP,76,78,3,73
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,"State Representative, District 43",J. M. Lozano,REP,74,84,3,71
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,"Justice, 13th Court of Appeals District, Place 4 - Unexpired Term",Jaime Tijerina,REP,74,77,3,71
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,"Justice, 13th Court of Appeals District, Place 6",Clarissa Silva,REP,74,78,3,71
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,"District Judge, 343rd Judicial District",Janna K. Whatley,REP,75,78,3,72
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,"District Attorney, 36th Judicial District",Samuel Smith Jr,REP,76,77,3,73
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,County Attorney,Tamara Cochran-May,REP,76,77,3,73
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,Sheriff,Oscar Rivera,REP,37,47,2,35
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,Sheriff,Daniel Lorberau,REP,43,46,1,42
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,REP,73,78,3,70
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,"County Commissioner, Precinct 1","William ""SKI"" Zagorski",REP,73,73,3,70
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,"Constable, Precinct No. 6",Kody Fahrenthold,REP,39,39,1,38
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,"Constable, Precinct No. 6",Ronald Howe,REP,47,59,2,45
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,County Chairman,Michael Carter,REP,79,78,3,76
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,Proposition 1,Yes,REP,75,88,1,74
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,Proposition 1,No,REP,11,16,2,9
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,Proposition 2,Yes,REP,72,90,3,69
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,Proposition 2,No,REP,13,14,0,13
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,Proposition 3,Yes,REP,84,93,3,81
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,Proposition 3,No,REP,2,7,0,2
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,Proposition 4,Yes,REP,84,95,3,81
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,Proposition 4,No,REP,1,6,0,1
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,Proposition 5,Yes,REP,80,97,3,77
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,Proposition 5,No,REP,5,4,0,5
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,Proposition 6,Yes,REP,78,93,3,75
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,Proposition 6,No,REP,6,6,0,6
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,Proposition 7,Yes,REP,81,104,3,78
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,Proposition 7,No,REP,1,0,0,1
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,Proposition 8,Yes,REP,86,100,3,83
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,Proposition 8,No,REP,0,2,0,0
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,Proposition 9,Yes,REP,78,98,3,75
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,Proposition 9,No,REP,7,5,0,7
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,Proposition 10,Yes,REP,82,93,3,79
San Patricio County,3/3/20,Republican Primary Election,,,106,1738,1738,Proposition 10,No,REP,4,7,0,4
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,President,Joe Walsh,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,President,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,President,Matthew John Matern,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,President,Donald J. Trump,REP,18,20,0,18
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,President,Bill Weld,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,President,Zoltan G. Istvan,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,President,Bob Ely,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,President,Uncommitted,REP,3,0,0,3
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,United States Senator,Mark Yancey,REP,3,2,0,3
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,United States Senator,Virgil Bierschwale,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,United States Senator,Dwayne Stovall,REP,4,2,0,4
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,United States Senator,John Cornyn,REP,13,12,0,13
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,United States Senator,John Anthony Castro,REP,0,1,0,0
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,"United States Representative,
District No. 27",Michael Cloud,REP,20,17,0,20
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,Railroad Commissioner,Ryan Sitton,REP,4,4,0,4
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,Railroad Commissioner,"James ""Jim"" Wright",REP,16,13,0,16
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,"Chief Justice, Supreme Court",Nathan Hecht,REP,20,15,0,20
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,"Justice, Supreme Court, Place 6 - Unexpired Term",Jane Bland,REP,19,16,0,19
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,18,16,0,18
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,"Justice, Supreme Court, Place 8",Brett Busby,REP,18,16,0,18
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,REP,10,11,0,10
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,REP,10,4,0,10
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,REP,19,16,0,19
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,"Judge, Court of Criminal Appeals, Place 9",David Newell,REP,19,15,0,19
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,"State Senator, District 21",Frank Pomeroy,REP,19,15,0,19
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,"State Representative, District 43",J. M. Lozano,REP,19,14,0,19
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,"Justice, 13th Court of Appeals District, Place 4 - Unexpired Term",Jaime Tijerina,REP,19,13,0,19
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,"Justice, 13th Court of Appeals District, Place 6",Clarissa Silva,REP,19,14,0,19
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,"District Judge, 343rd Judicial District",Janna K. Whatley,REP,20,16,0,20
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,"District Attorney, 36th Judicial District",Samuel Smith Jr,REP,19,14,0,19
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,County Attorney,Tamara Cochran-May,REP,19,15,0,19
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,Sheriff,Oscar Rivera,REP,11,7,0,11
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,Sheriff,Daniel Lorberau,REP,9,13,0,9
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,REP,20,15,0,20
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,County Chairman,Michael Carter,REP,19,14,0,19
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,Proposition 1,Yes,REP,14,17,0,14
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,Proposition 1,No,REP,7,3,0,7
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,Proposition 2,Yes,REP,14,17,0,14
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,Proposition 2,No,REP,7,3,0,7
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,Proposition 3,Yes,REP,16,19,0,16
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,Proposition 3,No,REP,3,0,0,3
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,Proposition 4,Yes,REP,18,19,0,18
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,Proposition 4,No,REP,1,1,0,1
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,Proposition 5,Yes,REP,20,15,0,20
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,Proposition 5,No,REP,1,5,0,1
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,Proposition 6,Yes,REP,15,19,0,15
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,Proposition 6,No,REP,5,0,0,5
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,Proposition 7,Yes,REP,20,20,0,20
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,Proposition 7,No,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,Proposition 8,Yes,REP,21,20,0,21
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,Proposition 8,No,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,Proposition 9,Yes,REP,20,20,0,20
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,Proposition 9,No,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,Proposition 10,Yes,REP,17,17,0,17
San Patricio County,3/3/20,Republican Primary Election,,,107,248,248,Proposition 10,No,REP,3,1,0,3
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,President,Joe Walsh,REP,0,4,0,0
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,President,"Roque ""Rocky"" De La Fuente Guerra",REP,2,1,0,2
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,President,Matthew John Matern,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,President,Donald J. Trump,REP,282,274,8,274
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,President,Bill Weld,REP,2,1,0,2
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,President,Zoltan G. Istvan,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,President,Bob Ely,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,President,Uncommitted,REP,7,10,0,7
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,United States Senator,Mark Yancey,REP,18,28,1,17
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,United States Senator,Virgil Bierschwale,REP,3,3,0,3
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,United States Senator,Dwayne Stovall,REP,23,37,0,23
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,United States Senator,John Cornyn,REP,222,177,7,215
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,United States Senator,John Anthony Castro,REP,11,13,0,11
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,"United States Representative,
District No. 27",Michael Cloud,REP,272,266,8,264
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,Railroad Commissioner,Ryan Sitton,REP,95,72,3,92
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,Railroad Commissioner,"James ""Jim"" Wright",REP,167,174,5,162
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,"Chief Justice, Supreme Court",Nathan Hecht,REP,257,243,8,249
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,"Justice, Supreme Court, Place 6 - Unexpired Term",Jane Bland,REP,247,240,7,240
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,253,234,8,245
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,"Justice, Supreme Court, Place 8",Brett Busby,REP,254,233,8,246
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,REP,129,144,5,124
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,REP,121,92,3,118
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,REP,250,233,8,242
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,"Judge, Court of Criminal Appeals, Place 9",David Newell,REP,248,234,8,240
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,"State Senator, District 21",Frank Pomeroy,REP,253,230,8,245
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,"State Representative, District 43",J. M. Lozano,REP,266,248,8,258
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,"Justice, 13th Court of Appeals District, Place 4 - Unexpired Term",Jaime Tijerina,REP,245,230,8,237
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,"Justice, 13th Court of Appeals District, Place 6",Clarissa Silva,REP,242,227,7,235
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,"District Judge, 343rd Judicial District",Janna K. Whatley,REP,254,238,7,247
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,"District Attorney, 36th Judicial District",Samuel Smith Jr,REP,249,236,8,241
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,County Attorney,Tamara Cochran-May,REP,243,243,7,236
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,Sheriff,Oscar Rivera,REP,167,155,3,164
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,Sheriff,Daniel Lorberau,REP,120,114,5,115
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,REP,247,237,7,240
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,"Constable, Precinct No. 4",Parnell Haynes,REP,245,245,8,237
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,County Chairman,Michael Carter,REP,249,237,8,241
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,Proposition 1,Yes,REP,253,257,8,245
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,Proposition 1,No,REP,31,29,0,31
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,Proposition 2,Yes,REP,243,240,8,235
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,Proposition 2,No,REP,47,41,0,47
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,Proposition 3,Yes,REP,280,267,8,272
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,Proposition 3,No,REP,8,9,0,8
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,Proposition 4,Yes,REP,281,276,8,273
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,Proposition 4,No,REP,10,9,0,10
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,Proposition 5,Yes,REP,269,259,8,261
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,Proposition 5,No,REP,20,19,0,20
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,Proposition 6,Yes,REP,275,271,8,267
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,Proposition 6,No,REP,9,9,0,9
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,Proposition 7,Yes,REP,284,277,8,276
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,Proposition 7,No,REP,5,5,0,5
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,Proposition 8,Yes,REP,286,279,8,278
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,Proposition 8,No,REP,3,1,0,3
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,Proposition 9,Yes,REP,275,276,8,267
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,Proposition 9,No,REP,13,7,0,13
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,Proposition 10,Yes,REP,262,257,6,256
San Patricio County,3/3/20,Republican Primary Election,,,108,4058,4058,Proposition 10,No,REP,22,18,2,20
San Patricio County,3/3/20,Republican Primary Election,,,109,2950,2950,President,Joe Walsh,REP,1,2,0,1
San Patricio County,3/3/20,Republican Primary Election,,,109,2950,2950,President,"Roque ""Rocky"" De La Fuente Guerra",REP,0,1,0,0
San Patricio County,3/3/20,Republican Primary Election,,,109,2950,2950,President,Matthew John Matern,REP,0,1,0,0
San Patricio County,3/3/20,Republican Primary Election,,,109,2950,2950,President,Donald J. Trump,REP,162,217,7,155
San Patricio County,3/3/20,Republican Primary Election,,,109,2950,2950,President,Bill Weld,REP,1,2,0,1
San Patricio County,3/3/20,Republican Primary Election,,,109,2950,2950,President,Zoltan G. Istvan,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,109,2950,2950,President,Bob Ely,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,109,2950,2950,President,Uncommitted,REP,4,6,0,4
San Patricio County,3/3/20,Republican Primary Election,,,109,2950,2950,United States Senator,Mark Yancey,REP,9,22,0,9
San Patricio County,3/3/20,Republican Primary Election,,,109,2950,2950,United States Senator,Virgil Bierschwale,REP,2,3,0,2
